Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,094250,2019,10,25,28.4,1,Y
IDCJAC0010,094250,2019,10,26,15.8,1,Y
IDCJAC0010,094250,2019,10,27,17.4,1,Y
IDCJAC0010,094250,2019,10,28,20.7,1,Y
IDCJAC0010,094250,2019,10,29,28.0,1,Y
IDCJAC0010,094250,2019,10,30,18.5,1,Y
IDCJAC0010,094250,2019,10,31,26.3,1,Y
IDCJAC0010,094250,2019,11,01,32.7,1,Y
IDCJAC0010,094250,2019,11,02,21.7,1,Y
IDCJAC0010,094250,2019,11,03,20.1,1,Y
IDCJAC0010,094250,2019,11,04,17.9,1,Y
IDCJAC0010,094250,2019,11,05,18.4,1,Y
IDCJAC0010,094250,2019,11,06,20.2,1,Y
IDCJAC0010,094250,2019,11,07,13.5,1,Y
IDCJAC0010,094250,2019,11,08,13.2,1,Y
IDCJAC0010,094250,2019,11,09,14.2,1,Y
IDCJAC0010,094250,2019,11,10,18.7,1,Y
IDCJAC0010,094250,2019,11,11,27.0,1,Y
IDCJAC0010,094250,2019,11,12,15.4,1,Y
IDCJAC0010,094250,2019,11,13,17.7,1,Y
IDCJAC0010,094250,2019,11,14,20.7,1,Y
IDCJAC0010,094250,2019,11,15,17.7,1,Y
IDCJAC0010,094250,2019,11,16,16.3,1,Y
IDCJAC0010,094250,2019,11,17,17.4,1,Y
IDCJAC0010,094250,2019,11,18,20.7,1,Y
IDCJAC0010,094250,2019,11,19,18.5,1,Y
IDCJAC0010,094250,2019,11,20,26.2,1,Y
IDCJAC0010,094250,2019,11,21,37.2,1,Y
IDCJAC0010,094250,2019,11,22,21.9,1,Y
IDCJAC0010,094250,2019,11,23,20.8,1,Y
IDCJAC0010,094250,2019,11,24,22.9,1,Y
IDCJAC0010,094250,2019,11,25,25.5,1,Y
IDCJAC0010,094250,2019,11,26,16.5,1,Y
IDCJAC0010,094250,2019,11,27,21.3,1,Y
IDCJAC0010,094250,2019,11,28,19.8,1,Y
IDCJAC0010,094250,2019,11,29,16.6,1,Y
IDCJAC0010,094250,2019,11,30,17.9,1,Y
IDCJAC0010,094250,2019,12,01,18.1,1,Y
IDCJAC0010,094250,2019,12,02,16.0,1,Y
IDCJAC0010,094250,2019,12,03,16.2,1,Y
IDCJAC0010,094250,2019,12,04,17.4,1,Y
IDCJAC0010,094250,2019,12,05,19.9,1,Y
IDCJAC0010,094250,2019,12,06,18.0,1,Y
IDCJAC0010,094250,2019,12,07,17.9,1,Y
IDCJAC0010,094250,2019,12,08,20.1,1,Y
IDCJAC0010,094250,2019,12,09,29.9,1,Y
IDCJAC0010,094250,2019,12,10,19.0,1,Y
IDCJAC0010,094250,2019,12,11,23.1,1,Y
IDCJAC0010,094250,2019,12,12,19.1,1,Y
IDCJAC0010,094250,2019,12,13,20.8,1,Y
IDCJAC0010,094250,2019,12,14,16.1,1,Y
IDCJAC0010,094250,2019,12,15,18.8,1,Y
IDCJAC0010,094250,2019,12,16,19.9,1,Y
IDCJAC0010,094250,2019,12,17,22.1,1,Y
IDCJAC0010,094250,2019,12,18,26.2,1,Y
IDCJAC0010,094250,2019,12,19,22.0,1,Y
IDCJAC0010,094250,2019,12,20,31.9,1,Y
IDCJAC0010,094250,2019,12,21,21.9,1,Y
IDCJAC0010,094250,2019,12,22,19.6,1,Y
IDCJAC0010,094250,2019,12,23,18.1,1,Y
IDCJAC0010,094250,2019,12,24,20.2,1,Y
IDCJAC0010,094250,2019,12,25,21.5,1,Y
IDCJAC0010,094250,2019,12,26,22.0,1,Y
IDCJAC0010,094250,2019,12,27,21.3,1,Y
IDCJAC0010,094250,2019,12,28,27.3,1,Y
IDCJAC0010,094250,2019,12,29,24.2,1,Y
IDCJAC0010,094250,2019,12,30,40.4,1,Y
IDCJAC0010,094250,2019,12,31,23.3,1,Y
IDCJAC0010,094250,2020,01,01,23.9,1,Y
IDCJAC0010,094250,2020,01,02,23.5,1,Y
IDCJAC0010,094250,2020,01,03,22.7,1,Y
IDCJAC0010,094250,2020,01,04,28.5,1,Y
IDCJAC0010,094250,2020,01,05,21.3,1,Y
IDCJAC0010,094250,2020,01,06,22.0,1,Y
IDCJAC0010,094250,2020,01,07,20.5,1,Y
IDCJAC0010,094250,2020,01,08,23.4,1,Y
IDCJAC0010,094250,2020,01,09,31.7,1,Y
IDCJAC0010,094250,2020,01,10,29.6,1,Y
IDCJAC0010,094250,2020,01,11,20.6,1,Y
IDCJAC0010,094250,2020,01,12,22.8,1,Y
IDCJAC0010,094250,2020,01,13,30.4,1,Y
IDCJAC0010,094250,2020,01,14,24.6,1,Y
IDCJAC0010,094250,2020,01,15,29.7,1,Y
IDCJAC0010,094250,2020,01,16,16.1,1,Y
IDCJAC0010,094250,2020,01,17,17.3,1,Y
IDCJAC0010,094250,2020,01,18,18.8,1,Y
IDCJAC0010,094250,2020,01,19,21.9,1,Y
IDCJAC0010,094250,2020,01,20,18.5,1,Y
IDCJAC0010,094250,2020,01,21,20.0,1,Y
IDCJAC0010,094250,2020,01,22,29.9,1,Y
IDCJAC0010,094250,2020,01,23,21.4,1,Y
IDCJAC0010,094250,2020,01,24,21.9,1,Y
IDCJAC0010,094250,2020,01,25,25.9,1,Y
IDCJAC0010,094250,2020,01,26,23.6,1,Y
IDCJAC0010,094250,2020,01,27,23.6,1,Y
IDCJAC0010,094250,2020,01,28,27.2,1,Y
IDCJAC0010,094250,2020,01,29,29.2,1,Y
IDCJAC0010,094250,2020,01,30,36.3,1,Y
IDCJAC0010,094250,2020,01,31,40.4,1,Y
IDCJAC0010,094250,2020,02,01,20.3,1,Y
IDCJAC0010,094250,2020,02,02,22.5,1,Y
IDCJAC0010,094250,2020,02,03,16.4,1,Y
IDCJAC0010,094250,2020,02,04,21.3,1,Y
IDCJAC0010,094250,2020,02,05,19.2,1,Y
IDCJAC0010,094250,2020,02,06,23.0,1,Y
IDCJAC0010,094250,2020,02,07,18.1,1,Y
IDCJAC0010,094250,2020,02,08,19.2,1,Y
IDCJAC0010,094250,2020,02,09,21.3,1,Y
IDCJAC0010,094250,2020,02,10,20.7,1,Y
IDCJAC0010,094250,2020,02,11,21.8,1,Y
IDCJAC0010,094250,2020,02,12,18.5,1,Y
IDCJAC0010,094250,2020,02,13,21.6,1,Y
IDCJAC0010,094250,2020,02,14,28.1,1,Y
IDCJAC0010,094250,2020,02,15,19.7,1,Y
IDCJAC0010,094250,2020,02,16,18.9,1,Y
IDCJAC0010,094250,2020,02,17,19.9,1,Y
IDCJAC0010,094250,2020,02,18,21.0,1,Y
IDCJAC0010,094250,2020,02,19,17.3,1,Y
IDCJAC0010,094250,2020,02,20,19.9,1,Y
IDCJAC0010,094250,2020,02,21,18.6,1,Y
IDCJAC0010,094250,2020,02,22,22.0,1,Y
IDCJAC0010,094250,2020,02,23,22.5,1,Y
IDCJAC0010,094250,2020,02,24,21.3,1,Y
IDCJAC0010,094250,2020,02,25,30.0,1,Y
IDCJAC0010,094250,2020,02,26,16.9,1,Y
IDCJAC0010,094250,2020,02,27,21.0,1,Y
IDCJAC0010,094250,2020,02,28,20.6,1,Y
IDCJAC0010,094250,2020,02,29,27.9,1,Y
IDCJAC0010,094250,2020,03,01,22.4,1,Y
IDCJAC0010,094250,2020,03,02,17.1,1,Y
IDCJAC0010,094250,2020,03,03,20.1,1,Y
IDCJAC0010,094250,2020,03,04,22.6,1,Y
IDCJAC0010,094250,2020,03,05,19.0,1,Y
IDCJAC0010,094250,2020,03,06,17.9,1,Y
IDCJAC0010,094250,2020,03,07,15.3,1,Y
IDCJAC0010,094250,2020,03,08,15.2,1,Y
IDCJAC0010,094250,2020,03,09,15.2,1,Y
IDCJAC0010,094250,2020,03,10,18.5,1,Y
IDCJAC0010,094250,2020,03,11,22.2,1,Y
IDCJAC0010,094250,2020,03,12,28.1,1,Y
IDCJAC0010,094250,2020,03,13,22.2,1,Y
IDCJAC0010,094250,2020,03,14,16.3,1,Y
IDCJAC0010,094250,2020,03,15,18.1,1,Y
IDCJAC0010,094250,2020,03,16,20.6,1,Y
IDCJAC0010,094250,2020,03,17,26.1,1,Y
IDCJAC0010,094250,2020,03,18,24.5,1,Y
IDCJAC0010,094250,2020,03,19,21.0,1,Y
IDCJAC0010,094250,2020,03,20,20.5,1,Y
IDCJAC0010,094250,2020,03,21,15.7,1,Y
IDCJAC0010,094250,2020,03,22,16.2,1,Y
IDCJAC0010,094250,2020,03,23,17.2,1,Y
IDCJAC0010,094250,2020,03,24,18.6,1,Y
IDCJAC0010,094250,2020,03,25,20.7,1,Y
IDCJAC0010,094250,2020,03,26,17.6,1,Y
IDCJAC0010,094250,2020,03,27,21.0,1,Y
IDCJAC0010,094250,2020,03,28,26.2,1,Y
IDCJAC0010,094250,2020,03,29,26.2,1,Y
IDCJAC0010,094250,2020,03,30,21.3,1,Y
IDCJAC0010,094250,2020,03,31,21.0,1,Y
IDCJAC0010,094250,2020,04,01,20.0,1,Y
IDCJAC0010,094250,2020,04,02,16.1,1,Y
IDCJAC0010,094250,2020,04,03,21.0,1,Y
IDCJAC0010,094250,2020,04,04,14.7,1,Y
IDCJAC0010,094250,2020,04,05,13.2,1,Y
IDCJAC0010,094250,2020,04,06,16.0,1,Y
IDCJAC0010,094250,2020,04,07,17.8,1,Y
IDCJAC0010,094250,2020,04,08,14.7,1,Y
IDCJAC0010,094250,2020,04,09,20.9,1,Y
IDCJAC0010,094250,2020,04,10,21.7,1,Y
IDCJAC0010,094250,2020,04,11,14.1,1,Y
IDCJAC0010,094250,2020,04,12,16.8,1,Y
IDCJAC0010,094250,2020,04,13,15.7,1,Y
IDCJAC0010,094250,2020,04,14,21.6,1,Y
IDCJAC0010,094250,2020,04,15,17.2,1,Y
IDCJAC0010,094250,2020,04,16,17.0,1,Y
IDCJAC0010,094250,2020,04,17,13.8,1,Y
IDCJAC0010,094250,2020,04,18,14.7,1,Y
IDCJAC0010,094250,2020,04,19,13.3,1,Y
IDCJAC0010,094250,2020,04,20,16.9,1,Y
IDCJAC0010,094250,2020,04,21,17.9,1,Y
IDCJAC0010,094250,2020,04,22,16.6,1,Y
IDCJAC0010,094250,2020,04,23,18.9,1,Y
IDCJAC0010,094250,2020,04,24,18.0,1,Y
IDCJAC0010,094250,2020,04,25,19.1,1,Y
IDCJAC0010,094250,2020,04,26,17.1,1,Y
IDCJAC0010,094250,2020,04,27,19.7,1,Y
IDCJAC0010,094250,2020,04,28,20.1,1,Y
IDCJAC0010,094250,2020,04,29,21.1,1,Y
IDCJAC0010,094250,2020,04,30,15.1,1,Y
IDCJAC0010,094250,2020,05,01,15.1,1,Y
IDCJAC0010,094250,2020,05,02,14.1,1,Y
IDCJAC0010,094250,2020,05,03,13.8,1,Y
IDCJAC0010,094250,2020,05,04,16.9,1,Y
IDCJAC0010,094250,2020,05,05,17.0,1,Y
IDCJAC0010,094250,2020,05,06,16.4,1,Y
IDCJAC0010,094250,2020,05,07,19.1,1,Y
IDCJAC0010,094250,2020,05,08,18.1,1,Y
IDCJAC0010,094250,2020,05,09,12.9,1,Y
IDCJAC0010,094250,2020,05,10,13.1,1,Y
IDCJAC0010,094250,2020,05,11,15.8,1,Y
IDCJAC0010,094250,2020,05,12,18.3,1,Y
IDCJAC0010,094250,2020,05,13,12.5,1,Y
IDCJAC0010,094250,2020,05,14,16.5,1,Y
IDCJAC0010,094250,2020,05,15,16.6,1,Y
IDCJAC0010,094250,2020,05,16,17.0,1,Y
IDCJAC0010,094250,2020,05,17,16.7,1,Y
IDCJAC0010,094250,2020,05,18,16.7,1,Y
IDCJAC0010,094250,2020,05,19,18.4,1,Y
IDCJAC0010,094250,2020,05,20,16.2,1,Y
IDCJAC0010,094250,2020,05,21,14.2,1,Y
IDCJAC0010,094250,2020,05,22,12.8,1,Y
IDCJAC0010,094250,2020,05,23,13.3,1,Y
IDCJAC0010,094250,2020,05,24,11.0,1,Y
IDCJAC0010,094250,2020,05,25,11.0,1,Y
IDCJAC0010,094250,2020,05,26,12.7,1,Y
IDCJAC0010,094250,2020,05,27,17.4,1,Y
IDCJAC0010,094250,2020,05,28,17.7,1,Y
IDCJAC0010,094250,2020,05,29,19.0,1,Y
IDCJAC0010,094250,2020,05,30,17.4,1,Y
IDCJAC0010,094250,2020,05,31,16.4,1,Y
IDCJAC0010,094250,2020,06,01,16.6,1,Y
IDCJAC0010,094250,2020,06,02,16.4,1,Y
IDCJAC0010,094250,2020,06,03,11.5,1,Y
IDCJAC0010,094250,2020,06,04,13.6,1,Y
IDCJAC0010,094250,2020,06,05,14.1,1,Y
IDCJAC0010,094250,2020,06,06,10.6,1,Y
IDCJAC0010,094250,2020,06,07,12.5,1,Y
IDCJAC0010,094250,2020,06,08,13.7,1,Y
IDCJAC0010,094250,2020,06,09,13.3,1,Y
IDCJAC0010,094250,2020,06,10,14.4,1,Y
IDCJAC0010,094250,2020,06,11,9.9,1,Y
IDCJAC0010,094250,2020,06,12,9.4,1,Y
IDCJAC0010,094250,2020,06,13,14.0,1,Y
IDCJAC0010,094250,2020,06,14,15.2,1,Y
IDCJAC0010,094250,2020,06,15,16.9,1,Y
IDCJAC0010,094250,2020,06,16,15.9,1,Y
IDCJAC0010,094250,2020,06,17,11.8,1,Y
IDCJAC0010,094250,2020,06,18,10.5,1,Y
IDCJAC0010,094250,2020,06,19,11.3,1,Y
IDCJAC0010,094250,2020,06,20,13.3,1,Y
IDCJAC0010,094250,2020,06,21,13.4,1,Y
IDCJAC0010,094250,2020,06,22,12.8,1,Y
IDCJAC0010,094250,2020,06,23,12.3,1,Y
IDCJAC0010,094250,2020,06,24,12.4,1,Y
IDCJAC0010,094250,2020,06,25,15.3,1,Y
IDCJAC0010,094250,2020,06,26,11.3,1,Y
IDCJAC0010,094250,2020,06,27,12.2,1,Y
IDCJAC0010,094250,2020,06,28,11.7,1,Y
IDCJAC0010,094250,2020,06,29,13.1,1,Y
IDCJAC0010,094250,2020,06,30,13.5,1,Y
IDCJAC0010,094250,2020,07,01,14.4,1,Y
IDCJAC0010,094250,2020,07,02,13.0,1,Y
IDCJAC0010,094250,2020,07,03,10.0,1,Y
IDCJAC0010,094250,2020,07,04,12.6,1,Y
IDCJAC0010,094250,2020,07,05,14.3,1,Y
IDCJAC0010,094250,2020,07,06,13.7,1,Y
IDCJAC0010,094250,2020,07,07,9.4,1,Y
IDCJAC0010,094250,2020,07,08,10.0,1,Y
IDCJAC0010,094250,2020,07,09,12.0,1,Y
IDCJAC0010,094250,2020,07,10,10.0,1,Y
IDCJAC0010,094250,2020,07,11,10.2,1,Y
IDCJAC0010,094250,2020,07,12,11.0,1,Y
IDCJAC0010,094250,2020,07,13,11.9,1,Y
IDCJAC0010,094250,2020,07,14,9.7,1,Y
IDCJAC0010,094250,2020,07,15,10.9,1,Y
IDCJAC0010,094250,2020,07,16,11.1,1,Y
IDCJAC0010,094250,2020,07,17,12.0,1,Y
IDCJAC0010,094250,2020,07,18,11.4,1,Y
IDCJAC0010,094250,2020,07,19,15.3,1,Y
IDCJAC0010,094250,2020,07,20,10.6,1,Y
IDCJAC0010,094250,2020,07,21,14.7,1,Y
IDCJAC0010,094250,2020,07,22,13.5,1,Y
IDCJAC0010,094250,2020,07,23,13.1,1,Y
IDCJAC0010,094250,2020,07,24,11.7,1,Y
IDCJAC0010,094250,2020,07,25,13.2,1,Y
IDCJAC0010,094250,2020,07,26,13.9,1,Y
IDCJAC0010,094250,2020,07,27,12.2,1,Y
IDCJAC0010,094250,2020,07,28,12.0,1,Y
IDCJAC0010,094250,2020,07,29,14.7,1,Y
IDCJAC0010,094250,2020,07,30,14.0,1,Y
IDCJAC0010,094250,2020,07,31,15.9,1,Y
IDCJAC0010,094250,2020,08,01,18.3,1,Y
IDCJAC0010,094250,2020,08,02,14.6,1,Y
IDCJAC0010,094250,2020,08,03,11.0,1,Y
IDCJAC0010,094250,2020,08,04,9.0,1,Y
IDCJAC0010,094250,2020,08,05,9.2,1,Y
IDCJAC0010,094250,2020,08,06,10.9,1,Y
IDCJAC0010,094250,2020,08,07,10.9,1,Y
IDCJAC0010,094250,2020,08,08,12.0,1,Y
IDCJAC0010,094250,2020,08,09,9.3,1,Y
IDCJAC0010,094250,2020,08,10,11.4,1,Y
IDCJAC0010,094250,2020,08,11,11.4,1,Y
IDCJAC0010,094250,2020,08,12,12.8,1,Y
IDCJAC0010,094250,2020,08,13,13.9,1,Y
IDCJAC0010,094250,2020,08,14,15.2,1,Y
IDCJAC0010,094250,2020,08,15,13.8,1,Y
IDCJAC0010,094250,2020,08,16,13.6,1,Y
IDCJAC0010,094250,2020,08,17,14.6,1,Y
IDCJAC0010,094250,2020,08,18,14.1,1,Y
IDCJAC0010,094250,2020,08,19,14.1,1,Y
IDCJAC0010,094250,2020,08,20,13.6,1,Y
IDCJAC0010,094250,2020,08,21,11.6,1,Y
IDCJAC0010,094250,2020,08,22,11.2,1,Y
IDCJAC0010,094250,2020,08,23,11.9,1,Y
IDCJAC0010,094250,2020,08,24,10.0,1,Y
IDCJAC0010,094250,2020,08,25,13.0,1,Y
IDCJAC0010,094250,2020,08,26,13.7,1,Y
IDCJAC0010,094250,2020,08,27,16.1,1,Y
IDCJAC0010,094250,2020,08,28,16.3,1,Y
IDCJAC0010,094250,2020,08,29,18.1,1,Y
IDCJAC0010,094250,2020,08,30,20.6,1,Y
IDCJAC0010,094250,2020,08,31,10.7,1,Y
IDCJAC0010,094250,2020,09,01,13.7,1,Y
IDCJAC0010,094250,2020,09,02,18.0,1,Y
IDCJAC0010,094250,2020,09,03,16.7,1,Y
IDCJAC0010,094250,2020,09,04,15.4,1,Y
IDCJAC0010,094250,2020,09,05,16.2,1,Y
IDCJAC0010,094250,2020,09,06,17.2,1,Y
IDCJAC0010,094250,2020,09,07,21.0,1,Y
IDCJAC0010,094250,2020,09,08,20.2,1,Y
IDCJAC0010,094250,2020,09,09,13.7,1,Y
IDCJAC0010,094250,2020,09,10,15.7,1,Y
IDCJAC0010,094250,2020,09,11,18.3,1,Y
IDCJAC0010,094250,2020,09,12,12.8,1,Y
IDCJAC0010,094250,2020,09,13,16.0,1,Y
IDCJAC0010,094250,2020,09,14,14.8,1,Y
IDCJAC0010,094250,2020,09,15,17.6,1,Y
IDCJAC0010,094250,2020,09,16,19.1,1,Y
IDCJAC0010,094250,2020,09,17,11.9,1,Y
IDCJAC0010,094250,2020,09,18,14.0,1,Y
IDCJAC0010,094250,2020,09,19,20.6,1,Y
IDCJAC0010,094250,2020,09,20,22.0,1,Y
IDCJAC0010,094250,2020,09,21,20.3,1,Y
IDCJAC0010,094250,2020,09,22,19.1,1,Y
IDCJAC0010,094250,2020,09,23,16.6,1,Y
IDCJAC0010,094250,2020,09,24,13.8,1,Y
IDCJAC0010,094250,2020,09,25,12.8,1,Y
IDCJAC0010,094250,2020,09,26,12.4,1,Y
IDCJAC0010,094250,2020,09,27,13.9,1,Y
IDCJAC0010,094250,2020,09,28,15.0,1,Y
IDCJAC0010,094250,2020,09,29,17.3,1,Y
IDCJAC0010,094250,2020,09,30,17.9,1,Y
IDCJAC0010,094250,2020,10,01,18.6,1,Y
IDCJAC0010,094250,2020,10,02,21.3,1,Y
IDCJAC0010,094250,2020,10,03,19.3,1,Y
IDCJAC0010,094250,2020,10,04,11.3,1,Y
IDCJAC0010,094250,2020,10,05,10.4,1,Y
IDCJAC0010,094250,2020,10,06,14.1,1,Y
IDCJAC0010,094250,2020,10,07,15.6,1,Y
IDCJAC0010,094250,2020,10,08,13.9,1,Y
IDCJAC0010,094250,2020,10,09,15.4,1,Y
IDCJAC0010,094250,2020,10,10,15.7,1,Y
IDCJAC0010,094250,2020,10,11,15.8,1,Y
IDCJAC0010,094250,2020,10,12,18.0,1,Y
IDCJAC0010,094250,2020,10,13,13.7,1,Y
IDCJAC0010,094250,2020,10,14,17.1,1,Y
IDCJAC0010,094250,2020,10,15,19.9,1,Y
IDCJAC0010,094250,2020,10,16,12.7,1,Y
IDCJAC0010,094250,2020,10,17,10.0,1,Y
IDCJAC0010,094250,2020,10,18,16.0,1,Y
IDCJAC0010,094250,2020,10,19,15.1,1,Y
IDCJAC0010,094250,2020,10,20,16.5,1,Y
IDCJAC0010,094250,2020,10,21,17.4,1,Y
IDCJAC0010,094250,2020,10,22,16.9,1,Y
IDCJAC0010,094250,2020,10,23,18.4,1,Y
IDCJAC0010,094250,2020,10,24,16.5,1,Y
IDCJAC0010,094250,2020,10,25,12.9,1,Y
IDCJAC0010,094250,2020,10,26,14.4,1,Y
IDCJAC0010,094250,2020,10,27,14.0,1,Y
IDCJAC0010,094250,2020,10,28,15.2,1,Y
IDCJAC0010,094250,2020,10,29,18.4,1,Y
IDCJAC0010,094250,2020,10,30,17.0,1,Y
IDCJAC0010,094250,2020,10,31,19.0,1,Y
IDCJAC0010,094250,2020,11,01,17.1,1,Y
IDCJAC0010,094250,2020,11,02,25.7,1,Y
IDCJAC0010,094250,2020,11,03,27.8,1,Y
IDCJAC0010,094250,2020,11,04,24.2,1,Y
IDCJAC0010,094250,2020,11,05,17.5,1,Y
IDCJAC0010,094250,2020,11,06,18.7,1,Y
IDCJAC0010,094250,2020,11,07,14.6,1,Y
IDCJAC0010,094250,2020,11,08,16.4,1,Y
IDCJAC0010,094250,2020,11,09,24.5,1,Y
IDCJAC0010,094250,2020,11,10,26.8,1,Y
IDCJAC0010,094250,2020,11,11,31.7,1,Y
IDCJAC0010,094250,2020,11,12,26.6,1,Y
IDCJAC0010,094250,2020,11,13,21.5,1,Y
IDCJAC0010,094250,2020,11,14,20.4,1,Y
IDCJAC0010,094250,2020,11,15,16.7,1,Y
IDCJAC0010,094250,2020,11,16,19.9,1,Y
IDCJAC0010,094250,2020,11,17,20.4,1,Y
IDCJAC0010,094250,2020,11,18,24.5,1,Y
IDCJAC0010,094250,2020,11,19,19.8,1,Y
IDCJAC0010,094250,2020,11,20,19.3,1,Y
IDCJAC0010,094250,2020,11,21,21.4,1,Y
IDCJAC0010,094250,2020,11,22,22.2,1,Y
IDCJAC0010,094250,2020,11,23,16.8,1,Y
IDCJAC0010,094250,2020,11,24,22.4,1,Y
IDCJAC0010,094250,2020,11,25,29.9,1,Y
IDCJAC0010,094250,2020,11,26,21.5,1,Y
IDCJAC0010,094250,2020,11,27,25.3,1,Y
IDCJAC0010,094250,2020,11,28,22.5,1,Y
IDCJAC0010,094250,2020,11,29,20.1,1,Y
IDCJAC0010,094250,2020,11,30,23.5,1,Y
IDCJAC0010,094250,2020,12,01,26.1,1,Y
IDCJAC0010,094250,2020,12,02,18.5,1,Y
IDCJAC0010,094250,2020,12,03,20.1,1,Y
IDCJAC0010,094250,2020,12,04,21.1,1,Y
IDCJAC0010,094250,2020,12,05,21.2,1,Y
IDCJAC0010,094250,2020,12,06,16.1,1,Y
IDCJAC0010,094250,2020,12,07,18.0,1,Y
IDCJAC0010,094250,2020,12,08,18.3,1,Y
IDCJAC0010,094250,2020,12,09,23.9,1,Y
IDCJAC0010,094250,2020,12,10,16.3,1,Y
IDCJAC0010,094250,2020,12,11,18.1,1,Y
IDCJAC0010,094250,2020,12,12,22.8,1,Y
IDCJAC0010,094250,2020,12,13,25.6,1,Y
IDCJAC0010,094250,2020,12,14,33.5,1,Y
IDCJAC0010,094250,2020,12,15,29.7,1,Y
IDCJAC0010,094250,2020,12,16,16.9,1,Y
IDCJAC0010,094250,2020,12,17,17.2,1,Y
IDCJAC0010,094250,2020,12,18,19.0,1,Y
IDCJAC0010,094250,2020,12,19,16.6,1,Y
IDCJAC0010,094250,2020,12,20,18.0,1,Y
IDCJAC0010,094250,2020,12,21,20.5,1,Y
IDCJAC0010,094250,2020,12,22,17.1,1,Y
IDCJAC0010,094250,2020,12,23,21.3,1,Y
IDCJAC0010,094250,2020,12,24,17.5,1,Y
IDCJAC0010,094250,2020,12,25,17.0,1,Y
IDCJAC0010,094250,2020,12,26,22.6,1,Y
IDCJAC0010,094250,2020,12,27,25.7,1,Y
IDCJAC0010,094250,2020,12,28,18.4,1,Y
IDCJAC0010,094250,2020,12,29,22.6,1,Y
IDCJAC0010,094250,2020,12,30,21.2,1,Y
IDCJAC0010,094250,2020,12,31,16.3,1,Y
IDCJAC0010,094250,2021,01,01,19.8,1,Y
IDCJAC0010,094250,2021,01,02,23.8,1,Y
IDCJAC0010,094250,2021,01,03,22.1,1,Y
IDCJAC0010,094250,2021,01,04,21.2,1,Y
IDCJAC0010,094250,2021,01,05,22.0,1,Y
IDCJAC0010,094250,2021,01,06,20.0,1,Y
IDCJAC0010,094250,2021,01,07,19.4,1,Y
IDCJAC0010,094250,2021,01,08,20.8,1,Y
IDCJAC0010,094250,2021,01,09,22.1,1,Y
IDCJAC0010,094250,2021,01,10,23.3,1,Y
IDCJAC0010,094250,2021,01,11,35.1,1,Y
IDCJAC0010,094250,2021,01,12,19.4,1,Y
IDCJAC0010,094250,2021,01,13,26.5,1,Y
IDCJAC0010,094250,2021,01,14,23.8,1,Y
IDCJAC0010,094250,2021,01,15,15.0,1,Y
IDCJAC0010,094250,2021,01,16,18.1,1,Y
IDCJAC0010,094250,2021,01,17,20.1,1,Y
IDCJAC0010,094250,2021,01,18,22.0,1,Y
IDCJAC0010,094250,2021,01,19,17.4,1,Y
IDCJAC0010,094250,2021,01,20,18.6,1,Y
IDCJAC0010,094250,2021,01,21,20.3,1,Y
IDCJAC0010,094250,2021,01,22,22.4,1,Y
IDCJAC0010,094250,2021,01,23,26.4,1,Y
IDCJAC0010,094250,2021,01,24,26.5,1,Y
IDCJAC0010,094250,2021,01,25,36.7,1,Y
IDCJAC0010,094250,2021,01,26,22.9,1,Y
IDCJAC0010,094250,2021,01,27,17.2,1,Y
IDCJAC0010,094250,2021,01,28,18.8,1,Y
IDCJAC0010,094250,2021,01,29,19.8,1,Y
IDCJAC0010,094250,2021,01,30,23.8,1,Y
IDCJAC0010,094250,2021,01,31,21.4,1,Y
IDCJAC0010,094250,2021,02,01,24.4,1,Y
IDCJAC0010,094250,2021,02,02,20.6,1,Y
IDCJAC0010,094250,2021,02,03,19.3,1,Y
IDCJAC0010,094250,2021,02,04,26.1,1,Y
IDCJAC0010,094250,2021,02,05,25.0,1,Y
IDCJAC0010,094250,2021,02,06,26.3,1,Y
IDCJAC0010,094250,2021,02,07,19.4,1,Y
IDCJAC0010,094250,2021,02,08,19.5,1,Y
IDCJAC0010,094250,2021,02,09,15.5,1,Y
IDCJAC0010,094250,2021,02,10,21.1,1,Y
IDCJAC0010,094250,2021,02,11,23.6,1,Y
IDCJAC0010,094250,2021,02,12,24.1,1,Y
IDCJAC0010,094250,2021,02,13,19.3,1,Y
IDCJAC0010,094250,2021,02,14,21.3,1,Y
IDCJAC0010,094250,2021,02,15,19.6,1,Y
IDCJAC0010,094250,2021,02,16,25.3,1,Y
IDCJAC0010,094250,2021,02,17,27.7,1,Y
IDCJAC0010,094250,2021,02,18,29.4,1,Y
IDCJAC0010,094250,2021,02,19,31.7,1,Y
IDCJAC0010,094250,2021,02,20,20.5,1,Y
IDCJAC0010,094250,2021,02,21,21.8,1,Y
IDCJAC0010,094250,2021,02,22,22.2,1,Y
IDCJAC0010,094250,2021,02,23,18.5,1,Y
IDCJAC0010,094250,2021,02,24,22.4,1,Y
IDCJAC0010,094250,2021,02,25,19.6,1,Y
IDCJAC0010,094250,2021,02,26,18.6,1,Y
IDCJAC0010,094250,2021,02,27,18.5,1,Y
IDCJAC0010,094250,2021,02,28,21.3,1,Y
IDCJAC0010,094250,2021,03,01,21.5,1,Y
IDCJAC0010,094250,2021,03,02,15.8,1,Y
IDCJAC0010,094250,2021,03,03,18.5,1,Y
IDCJAC0010,094250,2021,03,04,22.9,1,Y
